,Word,Arousal_mean,Valence_mean,Dominance_mean,Concreteness_mean,Imageability_mean,Size_mean,Gender_mean,Arousal_by_runs,Valence_by_runs,Dominance_by_runs,Concreteness_by_runs,Imageability_by_runs,Size_by_runs,Gender_by_runs
2372,perjury,5.5,1.75,2.75,4.5,4.0,4.25,4.0,"[6, 6, 5, 5]","[2, 2, 2, 1]","[3, 3, 2, 3]","[4, 5, 5, 4]","[4, 4, 4, 4]","[5, 4, 4, 4]","[4, 4, 4, 4]"
2373,bought,2.0,5.25,5.5,4.0,3.5,3.25,4.0,"[2, 3, 2, 1]","[5, 5, 6, 5]","[6, 6, 5, 5]","[4, 4, 4, 4]","[3, 4, 3, 4]","[4, 3, 3, 3]","[4, 4, 4, 4]"
2374,fiddle (violin),3.25,6.25,5.25,7.0,6.5,3.25,4.0,"[3, 4, 3, 3]","[6, 7, 6, 6]","[5, 5, 5, 6]","[7, 7, 7, 7]","[6, 7, 6, 7]","[4, 3, 3, 3]","[4, 4, 4, 4]"
2375,fuss,4.25,3.75,3.5,3.5,4.25,2.5,3.5,"[4, 5, 4, 4]","[4, 4, 4, 3]","[4, 3, 4, 3]","[4, 3, 3, 4]","[4, 5, 4, 4]","[3, 3, 2, 2]","[3, 3, 4, 4]"
2376,relaxing,1.75,8.0,7.0,2.75,4.75,3.25,4.0,"[2, 2, 2, 1]","[8, 8, 8, 8]","[7, 7, 7, 7]","[2, 2, 3, 4]","[4, 5, 5, 5]","[4, 3, 3, 3]","[4, 4, 4, 4]"
2377,skilled,3.75,7.75,7.0,2.75,4.0,3.75,4.0,"[4, 5, 3, 3]","[7, 8, 8, 8]","[7, 7, 7, 7]","[2, 2, 3, 4]","[4, 4, 4, 4]","[4, 4, 3, 4]","[4, 4, 4, 4]"
2378,poll,2.75,5.0,5.0,5.25,4.25,3.5,4.0,"[3, 3, 3, 2]","[5, 5, 5, 5]","[5, 5, 5, 5]","[6, 5, 5, 5]","[4, 5, 4, 4]","[4, 4, 3, 3]","[4, 4, 4, 4]"
2379,sack,3.0,3.75,4.0,6.0,5.75,2.75,4.0,"[3, 4, 3, 2]","[4, 4, 4, 3]","[4, 4, 4, 4]","[6, 6, 6, 6]","[5, 6, 6, 6]","[3, 3, 3, 2]","[4, 4, 4, 4]"
2380,adjust,2.75,6.0,5.5,3.75,3.5,3.25,4.0,"[3, 3, 3, 2]","[6, 6, 6, 6]","[6, 6, 5, 5]","[4, 3, 4, 4]","[3, 4, 3, 4]","[4, 3, 3, 3]","[4, 4, 4, 4]"
2381,beautiful,3.75,9.0,7.0,2.25,4.75,3.75,3.25,"[3, 5, 4, 3]","[9, 9, 9, 9]","[7, 7, 7, 7]","[2, 2, 2, 3]","[5, 5, 4, 5]","[4, 4, 3, 4]","[3, 3, 3, 4]"
2382,carbohydrate,2.25,5.0,4.75,6.25,5.0,3.75,4.0,"[2, 3, 3, 1]","[5, 5, 5, 5]","[5, 5, 4, 5]","[7, 6, 6, 6]","[5, 5, 5, 5]","[4, 3, 4, 4]","[4, 4, 4, 4]"
2383,peep,3.5,4.75,4.0,4.25,5.25,2.0,4.0,"[3, 4, 4, 3]","[5, 5, 5, 4]","[5, 3, 4, 4]","[4, 4, 4, 5]","[5, 6, 5, 5]","[2, 2, 2, 2]","[4, 4, 4, 4]"
2384,consent,3.75,6.75,6.25,3.25,3.75,3.5,4.0,"[4, 5, 3, 3]","[6, 7, 7, 7]","[7, 6, 6, 6]","[3, 3, 4, 3]","[3, 4, 4, 4]","[4, 4, 3, 3]","[4, 4, 4, 4]"
2385,mean (stingy),4.25,2.75,3.0,3.25,3.75,3.25,4.0,"[4, 5, 4, 4]","[3, 3, 3, 2]","[3, 3, 3, 3]","[3, 3, 3, 4]","[4, 4, 4, 3]","[4, 3, 3, 3]","[4, 4, 4, 4]"
2386,talented,4.0,8.0,7.0,2.75,4.0,4.0,4.0,"[4, 5, 4, 3]","[8, 8, 8, 8]","[7, 7, 7, 7]","[2, 2, 3, 4]","[4, 4, 4, 4]","[4, 4, 4, 4]","[4, 4, 4, 4]"
2387,wasp,5.25,3.0,3.75,7.0,7.0,1.75,4.0,"[5, 6, 5, 5]","[3, 3, 3, 3]","[3, 4, 4, 4]","[7, 7, 7, 7]","[7, 7, 7, 7]","[2, 2, 2, 1]","[4, 4, 4, 4]"
2388,tone (music),3.0,6.5,5.25,5.25,5.5,3.0,4.0,"[3, 4, 3, 2]","[6, 7, 7, 6]","[5, 5, 5, 6]","[5, 5, 5, 6]","[5, 6, 5, 6]","[3, 3, 3, 3]","[4, 4, 4, 4]"
2389,deck (ship),2.75,5.75,5.0,7.0,6.25,4.75,4.0,"[3, 3, 3, 2]","[5, 6, 6, 6]","[5, 5, 5, 5]","[7, 7, 7, 7]","[6, 7, 6, 6]","[5, 5, 4, 5]","[4, 4, 4, 4]"
2390,brother,3.0,7.0,5.75,6.75,6.5,4.0,5.5,"[3, 4, 3, 2]","[7, 7, 7, 7]","[6, 5, 6, 6]","[7, 7, 7, 6]","[6, 7, 6, 7]","[4, 4, 4, 4]","[6, 6, 6, 4]"
2391,gaze,3.5,5.75,4.5,4.25,5.5,3.25,4.0,"[3, 4, 4, 3]","[5, 6, 6, 6]","[5, 4, 4, 5]","[4, 4, 4, 5]","[5, 6, 5, 6]","[4, 3, 3, 3]","[4, 4, 4, 4]"
2392,sow,2.75,5.0,4.5,6.75,5.75,3.0,3.25,"[3, 3, 3, 2]","[5, 5, 5, 5]","[5, 4, 4, 5]","[7, 7, 7, 6]","[6, 6, 6, 5]","[3, 3, 3, 3]","[3, 3, 3, 4]"
2393,jealous,5.5,2.5,3.0,2.25,4.0,3.25,4.0,"[5, 7, 5, 5]","[3, 2, 3, 2]","[3, 3, 3, 3]","[2, 2, 2, 3]","[4, 4, 4, 4]","[4, 3, 3, 3]","[4, 4, 4, 4]"
2394,picket,4.0,4.0,4.5,6.0,5.25,3.25,4.0,"[4, 5, 4, 3]","[4, 4, 4, 4]","[5, 5, 4, 4]","[6, 6, 6, 6]","[5, 5, 5, 6]","[4, 3, 3, 3]","[4, 4, 4, 4]"
2395,own,2.0,5.5,6.0,2.75,3.0,3.25,4.0,"[2, 3, 2, 1]","[5, 6, 6, 5]","[6, 6, 6, 6]","[3, 2, 3, 3]","[3, 3, 3, 3]","[4, 3, 3, 3]","[4, 4, 4, 4]"
2396,ticklish,4.5,5.75,3.75,4.0,5.5,2.5,4.0,"[4, 5, 5, 4]","[5, 6, 6, 6]","[5, 3, 4, 3]","[4, 3, 4, 5]","[5, 6, 5, 6]","[3, 2, 2, 3]","[4, 4, 4, 4]"
2397,crook (criminal),5.5,1.75,2.75,5.75,6.0,3.5,4.5,"[6, 6, 5, 5]","[2, 2, 2, 1]","[3, 3, 2, 3]","[6, 6, 5, 6]","[6, 6, 6, 6]","[4, 3, 3, 4]","[5, 5, 4, 4]"
2398,log (record),1.75,5.0,5.0,5.0,4.5,3.0,4.0,"[2, 2, 2, 1]","[5, 5, 5, 5]","[5, 5, 5, 5]","[5, 5, 5, 5]","[4, 5, 4, 5]","[3, 3, 3, 3]","[4, 4, 4, 4]"
2399,fluent,3.0,7.25,6.0,2.75,3.25,3.5,4.0,"[3, 4, 3, 2]","[7, 7, 8, 7]","[7, 5, 6, 6]","[2, 2, 3, 4]","[3, 4, 3, 3]","[4, 4, 3, 3]","[4, 4, 4, 4]"
2400,crank (winch),2.75,5.0,4.5,6.75,6.0,3.25,4.0,"[3, 3, 3, 2]","[5, 5, 5, 5]","[5, 4, 4, 5]","[7, 7, 6, 7]","[6, 6, 6, 6]","[4, 3, 3, 3]","[4, 4, 4, 4]"
2401,dire,5.75,1.75,2.75,2.5,2.75,3.75,4.0,"[5, 7, 5, 6]","[2, 2, 2, 1]","[3, 3, 2, 3]","[2, 2, 3, 3]","[3, 3, 2, 3]","[5, 3, 3, 4]","[4, 4, 4, 4]"
2402,enthusiasm,5.25,8.0,7.0,2.5,4.25,3.75,4.0,"[5, 7, 5, 4]","[8, 8, 8, 8]","[7, 7, 7, 7]","[2, 2, 3, 3]","[4, 5, 4, 4]","[4, 4, 3, 4]","[4, 4, 4, 4]"
2403,glacial,1.75,4.5,4.0,5.25,5.5,5.25,4.0,"[2, 2, 2, 1]","[4, 4, 5, 5]","[4, 4, 4, 4]","[5, 5, 5, 6]","[5, 6, 5, 6]","[5, 6, 5, 5]","[4, 4, 4, 4]"
2404,set (group),2.25,5.5,5.0,5.0,4.25,3.5,4.0,"[3, 3, 2, 1]","[5, 6, 6, 5]","[5, 5, 5, 5]","[5, 5, 5, 5]","[4, 5, 4, 4]","[4, 4, 3, 3]","[4, 4, 4, 4]"
2405,fashion,3.75,6.25,6.0,4.25,5.75,3.75,3.25,"[3, 5, 4, 3]","[6, 6, 7, 6]","[6, 6, 6, 6]","[4, 4, 4, 5]","[5, 6, 6, 6]","[4, 4, 3, 4]","[3, 3, 3, 4]"
2406,upset (unbalance),5.25,3.0,3.0,3.75,4.0,3.25,4.0,"[5, 6, 5, 5]","[3, 3, 3, 3]","[3, 3, 3, 3]","[4, 3, 4, 4]","[3, 5, 4, 4]","[4, 3, 3, 3]","[4, 4, 4, 4]"
2407,treaty,3.25,6.75,6.0,4.5,4.0,4.75,4.0,"[3, 4, 4, 2]","[6, 7, 7, 7]","[6, 6, 6, 6]","[4, 5, 5, 4]","[4, 4, 4, 4]","[5, 5, 4, 5]","[4, 4, 4, 4]"
2408,boil,4.5,3.5,4.0,5.75,5.5,2.5,4.0,"[4, 5, 4, 5]","[4, 3, 4, 3]","[4, 4, 4, 4]","[6, 6, 5, 6]","[5, 6, 5, 6]","[3, 2, 3, 2]","[4, 4, 4, 4]"
2409,accelerate,5.0,6.5,6.0,4.25,4.5,4.25,4.0,"[5, 6, 5, 4]","[6, 6, 7, 7]","[6, 6, 6, 6]","[5, 3, 4, 5]","[4, 5, 4, 5]","[4, 5, 4, 4]","[4, 4, 4, 4]"
2410,superb,4.0,8.75,7.0,2.25,3.0,3.75,4.0,"[4, 5, 4, 3]","[8, 9, 9, 9]","[7, 7, 7, 7]","[2, 2, 2, 3]","[3, 3, 3, 3]","[4, 4, 3, 4]","[4, 4, 4, 4]"
2411,expanse,2.5,6.0,5.0,4.75,4.75,5.75,4.0,"[2, 3, 3, 2]","[6, 6, 6, 6]","[5, 5, 5, 5]","[5, 5, 4, 5]","[5, 5, 4, 5]","[6, 6, 6, 5]","[4, 4, 4, 4]"
2412,sweaty,4.5,3.25,3.75,5.0,6.25,3.0,4.25,"[4, 6, 4, 4]","[3, 3, 3, 4]","[3, 4, 4, 4]","[5, 4, 5, 6]","[6, 7, 6, 6]","[3, 3, 3, 3]","[4, 5, 4, 4]"
2413,traction,3.0,5.5,5.5,5.25,4.75,3.75,4.0,"[3, 4, 3, 2]","[5, 5, 6, 6]","[6, 6, 5, 5]","[6, 4, 5, 6]","[5, 5, 4, 5]","[4, 4, 3, 4]","[4, 4, 4, 4]"
2414,theologian,2.75,5.75,6.0,5.5,4.0,4.25,4.0,"[2, 4, 3, 2]","[5, 6, 6, 6]","[6, 6, 6, 6]","[6, 6, 5, 5]","[4, 4, 5, 3]","[5, 4, 4, 4]","[4, 4, 4, 4]"
2415,chemistry (rapport),4.5,7.0,6.0,3.5,3.75,3.75,4.0,"[4, 6, 4, 4]","[7, 7, 7, 7]","[6, 6, 6, 6]","[3, 4, 4, 3]","[3, 5, 3, 4]","[4, 4, 3, 4]","[4, 4, 4, 4]"
2416,progress,4.0,7.5,7.25,2.75,3.75,4.5,4.0,"[4, 5, 4, 3]","[7, 7, 8, 8]","[8, 7, 7, 7]","[3, 2, 3, 3]","[4, 4, 3, 4]","[5, 5, 4, 4]","[4, 4, 4, 4]"
2417,hawk (bird),4.75,5.5,5.5,7.0,7.0,3.75,4.5,"[5, 6, 4, 4]","[6, 5, 6, 5]","[6, 5, 5, 6]","[7, 7, 7, 7]","[7, 7, 7, 7]","[4, 3, 4, 4]","[5, 5, 4, 4]"
2418,reserved,2.0,5.0,5.25,2.75,3.0,3.25,4.0,"[2, 3, 2, 1]","[5, 5, 5, 5]","[5, 5, 6, 5]","[2, 2, 3, 4]","[3, 3, 3, 3]","[4, 3, 3, 3]","[4, 4, 4, 4]"
2419,counter (worktop),1.75,5.0,5.0,7.0,6.5,3.75,4.0,"[2, 2, 2, 1]","[5, 5, 5, 5]","[5, 5, 5, 5]","[7, 7, 7, 7]","[6, 7, 6, 7]","[4, 3, 4, 4]","[4, 4, 4, 4]"
2420,strength,5.0,7.75,7.75,3.75,4.5,4.75,5.0,"[5, 6, 5, 4]","[7, 8, 8, 8]","[8, 8, 7, 8]","[4, 3, 4, 4]","[4, 5, 4, 5]","[5, 5, 4, 5]","[5, 6, 5, 4]"
2421,truck,3.75,5.25,5.0,7.0,7.0,5.75,5.25,"[4, 4, 4, 3]","[5, 5, 6, 5]","[5, 5, 5, 5]","[7, 7, 7, 7]","[7, 7, 7, 7]","[6, 6, 5, 6]","[6, 6, 5, 4]"
2422,lagoon,2.5,7.0,4.75,7.0,6.5,5.0,4.0,"[2, 3, 3, 2]","[7, 7, 7, 7]","[5, 4, 5, 5]","[7, 7, 7, 7]","[6, 7, 6, 7]","[5, 5, 5, 5]","[4, 4, 4, 4]"
2423,saviour,5.0,8.75,8.0,4.0,5.5,5.0,4.5,"[5, 6, 5, 4]","[8, 9, 9, 9]","[8, 8, 8, 8]","[3, 4, 4, 5]","[5, 6, 5, 6]","[5, 5, 5, 5]","[5, 5, 4, 4]"
2424,yoga,2.75,7.0,5.75,6.0,6.0,3.25,3.5,"[3, 3, 3, 2]","[7, 7, 7, 7]","[6, 5, 6, 6]","[6, 6, 6, 6]","[6, 6, 6, 6]","[4, 3, 3, 3]","[3, 3, 4, 4]"
2425,posture,3.0,6.0,6.0,5.75,5.75,3.5,4.0,"[3, 4, 3, 2]","[6, 6, 6, 6]","[6, 6, 6, 6]","[6, 6, 5, 6]","[5, 6, 6, 6]","[4, 4, 3, 3]","[4, 4, 4, 4]"
2426,mask (face),4.25,4.0,4.25,6.75,6.5,3.25,4.0,"[4, 5, 4, 4]","[4, 4, 4, 4]","[4, 4, 4, 5]","[7, 7, 6, 7]","[6, 7, 6, 7]","[4, 3, 3, 3]","[4, 4, 4, 4]"
2427,culture,3.0,7.0,6.25,3.25,4.25,4.5,4.0,"[3, 4, 3, 2]","[7, 7, 7, 7]","[6, 6, 6, 7]","[3, 3, 4, 3]","[4, 5, 4, 4]","[5, 5, 4, 4]","[4, 4, 4, 4]"
2428,champion,5.25,8.5,8.0,4.0,5.0,4.75,4.5,"[5, 6, 6, 4]","[8, 8, 9, 9]","[8, 8, 8, 8]","[3, 4, 4, 5]","[5, 5, 5, 5]","[5, 5, 4, 5]","[5, 5, 4, 4]"
2429,firm,3.0,6.25,6.5,4.5,4.25,3.75,4.0,"[3, 4, 3, 2]","[6, 6, 7, 6]","[7, 7, 6, 6]","[5, 4, 4, 5]","[5, 4, 4, 4]","[4, 4, 3, 4]","[4, 4, 4, 4]"
2430,intimate,4.75,7.75,6.25,3.0,4.5,3.25,3.75,"[4, 7, 4, 4]","[7, 8, 8, 8]","[7, 6, 6, 6]","[3, 2, 3, 4]","[4, 5, 4, 5]","[4, 3, 3, 3]","[3, 4, 4, 4]"
2431,spine,3.0,5.0,5.0,7.0,6.5,4.0,4.0,"[3, 4, 3, 2]","[5, 5, 5, 5]","[5, 5, 5, 5]","[7, 7, 7, 7]","[6, 7, 6, 7]","[4, 4, 4, 4]","[4, 4, 4, 4]"
2432,calf (muscle),3.0,5.5,5.0,7.0,6.5,3.0,4.0,"[3, 4, 3, 2]","[5, 5, 6, 6]","[5, 5, 5, 5]","[7, 7, 7, 7]","[6, 7, 6, 7]","[3, 3, 3, 3]","[4, 4, 4, 4]"
2433,lumber (move slowly),1.75,4.25,4.0,4.5,5.0,3.75,4.0,"[2, 2, 2, 1]","[4, 4, 5, 4]","[4, 4, 4, 4]","[5, 4, 4, 5]","[4, 6, 5, 5]","[4, 4, 3, 4]","[4, 4, 4, 4]"
2434,incest,7.25,1.0,1.75,4.25,4.75,3.25,4.0,"[7, 8, 7, 7]","[1, 1, 1, 1]","[2, 2, 1, 2]","[4, 5, 4, 4]","[4, 4, 5, 6]","[4, 3, 3, 3]","[4, 4, 4, 4]"
2435,granny,2.5,7.0,5.5,6.75,6.5,3.25,2.5,"[2, 3, 3, 2]","[7, 7, 7, 7]","[6, 5, 6, 5]","[7, 7, 7, 6]","[6, 7, 6, 7]","[4, 3, 3, 3]","[2, 2, 2, 4]"
2436,typhoon,7.25,2.0,2.75,7.0,6.25,6.0,4.0,"[7, 8, 7, 7]","[2, 2, 2, 2]","[3, 3, 2, 3]","[7, 7, 7, 7]","[6, 6, 6, 7]","[6, 6, 6, 6]","[4, 4, 4, 4]"
2437,insect,3.0,4.5,4.0,7.0,6.75,1.75,4.0,"[3, 4, 3, 2]","[4, 4, 5, 5]","[4, 4, 4, 4]","[7, 7, 7, 7]","[7, 7, 6, 7]","[2, 2, 2, 1]","[4, 4, 4, 4]"
2438,wench,3.5,3.25,3.5,5.75,5.0,3.25,2.5,"[4, 4, 3, 3]","[4, 3, 3, 3]","[4, 3, 3, 4]","[6, 6, 5, 6]","[5, 5, 5, 5]","[4, 3, 3, 3]","[2, 2, 2, 4]"
2439,liberty,4.0,8.0,7.5,3.0,4.25,4.5,4.0,"[4, 5, 4, 3]","[8, 8, 8, 8]","[8, 8, 7, 7]","[3, 3, 3, 3]","[4, 4, 4, 5]","[5, 5, 4, 4]","[4, 4, 4, 4]"
2440,stock (finance),3.0,6.0,5.75,4.75,4.25,4.75,4.0,"[3, 4, 3, 2]","[6, 6, 6, 6]","[6, 6, 5, 6]","[4, 5, 5, 5]","[4, 5, 4, 4]","[5, 5, 4, 5]","[4, 4, 4, 4]"
2441,village,2.625,6.5,4.875,7.0,6.75,5.0,4.0,"[2, 3, 3, 3, 3, 3, 2, 2]","[7, 7, 6, 6, 7, 6, 7, 6]","[5, 5, 5, 5, 5, 5, 4, 5]","[7, 7, 7, 7, 7, 7, 7, 7]","[7, 6, 7, 7, 6, 7, 7, 7]","[5, 5, 5, 5, 5, 5, 5, 5]","[4, 4, 4, 4, 4, 4, 4, 4]"
2442,riddle,4.0,5.5,4.75,4.0,4.5,3.0,4.0,"[4, 5, 4, 3]","[5, 6, 6, 5]","[5, 4, 5, 5]","[4, 4, 4, 4]","[4, 5, 4, 5]","[3, 3, 3, 3]","[4, 4, 4, 4]"
2443,yard,2.75,5.0,4.75,6.75,6.25,3.75,4.0,"[3, 3, 2, 3]","[5, 5, 5, 5]","[4, 5, 5, 5]","[7, 6, 7, 7]","[7, 6, 6, 6]","[4, 3, 4, 4]","[4, 4, 4, 4]"
2444,share,4.0,7.25,6.25,3.25,4.5,3.5,4.0,"[4, 4, 4, 4]","[7, 7, 7, 8]","[6, 6, 7, 6]","[4, 3, 3, 3]","[5, 4, 5, 4]","[4, 3, 3, 4]","[4, 4, 4, 4]"
2445,abroad,4.5,6.5,5.5,4.0,5.0,5.25,4.0,"[5, 5, 3, 5]","[6, 6, 7, 7]","[5, 5, 6, 6]","[4, 4, 4, 4]","[5, 5, 5, 5]","[6, 5, 5, 5]","[4, 4, 4, 4]"
2446,vet (investigate),5.25,5.5,5.5,3.75,4.75,3.75,4.0,"[6, 5, 5, 5]","[6, 5, 6, 5]","[5, 5, 7, 5]","[4, 3, 4, 4]","[5, 4, 5, 5]","[4, 3, 4, 4]","[4, 4, 4, 4]"
2447,mimic,4.25,4.5,4.5,4.0,5.0,3.0,4.0,"[4, 5, 4, 4]","[5, 4, 5, 4]","[4, 5, 4, 5]","[5, 4, 3, 4]","[5, 5, 5, 5]","[4, 2, 3, 3]","[4, 4, 4, 4]"
2448,executioner,8.25,1.5,2.0,6.25,6.5,5.0,4.75,"[8, 8, 9, 8]","[2, 1, 2, 1]","[2, 2, 1, 3]","[7, 6, 6, 6]","[6, 6, 7, 7]","[5, 5, 5, 5]","[4, 5, 4, 6]"
2449,fungus,2.75,3.75,3.5,6.75,6.0,2.5,4.0,"[2, 3, 3, 3]","[4, 4, 4, 3]","[3, 3, 4, 4]","[7, 6, 7, 7]","[6, 6, 6, 6]","[3, 2, 3, 2]","[4, 4, 4, 4]"
2450,draw (artistic),3.75,7.0,5.5,4.75,6.0,3.0,4.0,"[3, 5, 3, 4]","[7, 7, 7, 7]","[5, 5, 6, 6]","[5, 5, 5, 4]","[6, 6, 6, 6]","[4, 2, 3, 3]","[4, 4, 4, 4]"
2451,clutch (bag),2.75,6.0,4.75,7.0,6.75,2.0,3.25,"[3, 3, 2, 3]","[6, 6, 6, 6]","[4, 5, 5, 5]","[7, 7, 7, 7]","[7, 6, 7, 7]","[2, 2, 2, 2]","[4, 3, 4, 2]"
2452,unusual,4.75,5.0,4.75,2.25,4.0,3.5,4.0,"[5, 4, 5, 5]","[5, 5, 5, 5]","[5, 5, 4, 5]","[3, 2, 2, 2]","[4, 4, 4, 4]","[4, 3, 3, 4]","[4, 4, 4, 4]"
2453,goal,6.0,7.75,6.75,4.25,5.75,3.75,4.0,"[6, 6, 6, 6]","[8, 7, 8, 8]","[6, 7, 7, 7]","[5, 4, 4, 4]","[6, 5, 6, 6]","[4, 3, 4, 4]","[4, 4, 4, 4]"
2454,party (group),6.25,7.0,6.0,5.25,6.0,4.0,4.0,"[7, 6, 6, 6]","[7, 7, 7, 7]","[6, 6, 6, 6]","[6, 5, 5, 5]","[6, 6, 6, 6]","[4, 4, 4, 4]","[4, 4, 4, 4]"
2455,mushroom (food),2.75,6.0,4.5,7.0,7.0,2.25,4.0,"[3, 3, 2, 3]","[6, 6, 6, 6]","[4, 5, 4, 5]","[7, 7, 7, 7]","[7, 7, 7, 7]","[3, 2, 2, 2]","[4, 4, 4, 4]"
2456,robe,2.25,6.0,4.75,7.0,6.75,3.25,4.0,"[2, 3, 2, 2]","[6, 6, 6, 6]","[4, 5, 5, 5]","[7, 7, 7, 7]","[7, 6, 7, 7]","[3, 3, 4, 3]","[4, 4, 4, 4]"
2457,pan,2.5,5.0,4.75,7.0,6.75,2.25,4.0,"[3, 3, 2, 2]","[5, 5, 5, 5]","[4, 5, 5, 5]","[7, 7, 7, 7]","[7, 6, 7, 7]","[3, 2, 2, 2]","[4, 4, 4, 4]"
2458,player,4.75,6.0,5.5,5.25,5.75,3.75,4.0,"[5, 5, 4, 5]","[6, 6, 6, 6]","[5, 5, 6, 6]","[6, 5, 5, 5]","[6, 5, 6, 6]","[4, 3, 4, 4]","[4, 4, 4, 4]"
2459,test,5.75,3.75,4.25,4.25,5.0,3.75,4.0,"[6, 5, 6, 6]","[4, 4, 4, 3]","[4, 4, 4, 5]","[5, 4, 4, 4]","[6, 5, 5, 4]","[4, 3, 4, 4]","[4, 4, 4, 4]"
2460,matron,3.5,5.75,5.0,6.0,6.0,4.0,3.0,"[4, 4, 3, 3]","[5, 6, 6, 6]","[5, 5, 5, 5]","[7, 6, 5, 6]","[6, 6, 6, 6]","[4, 4, 4, 4]","[4, 2, 3, 3]"
2461,confirmation,3.5,7.0,6.25,3.5,4.25,3.75,4.0,"[4, 4, 3, 3]","[7, 7, 7, 7]","[6, 6, 7, 6]","[4, 3, 4, 3]","[5, 4, 4, 4]","[4, 3, 4, 4]","[4, 4, 4, 4]"
2462,harp (instrument),3.5,6.5,5.0,7.0,7.0,3.5,3.75,"[3, 4, 3, 4]","[6, 6, 7, 7]","[5, 5, 5, 5]","[7, 7, 7, 7]","[7, 7, 7, 7]","[4, 3, 4, 3]","[4, 4, 4, 3]"
2463,replace,4.0,5.0,5.25,3.25,4.25,3.5,4.0,"[4, 4, 4, 4]","[5, 5, 5, 5]","[5, 5, 6, 5]","[4, 3, 3, 3]","[5, 4, 4, 4]","[4, 3, 3, 4]","[4, 4, 4, 4]"
2464,pray,4.75,6.75,5.0,3.5,5.5,3.0,4.0,"[5, 5, 4, 5]","[7, 6, 7, 7]","[6, 5, 4, 5]","[5, 3, 3, 3]","[6, 5, 5, 6]","[4, 2, 3, 3]","[4, 4, 4, 4]"
2465,bar (pub),5.5,6.0,5.5,6.25,6.75,3.75,4.0,"[6, 6, 5, 5]","[6, 6, 6, 6]","[5, 5, 6, 6]","[7, 6, 6, 6]","[7, 6, 7, 7]","[4, 3, 4, 4]","[4, 4, 4, 4]"
2466,kids (goats),2.75,6.0,4.75,7.0,6.75,2.75,4.0,"[3, 3, 2, 3]","[6, 6, 6, 6]","[4, 5, 5, 5]","[7, 7, 7, 7]","[7, 6, 7, 7]","[3, 2, 3, 3]","[4, 4, 4, 4]"
2467,daisy,3.0,7.0,5.0,7.0,7.0,2.25,3.0,"[3, 3, 3, 3]","[7, 7, 7, 7]","[4, 5, 6, 5]","[7, 7, 7, 7]","[7, 7, 7, 7]","[3, 2, 2, 2]","[4, 3, 3, 2]"
2468,tourist,4.25,6.0,5.0,5.75,6.25,3.75,4.0,"[5, 4, 3, 5]","[6, 6, 6, 6]","[5, 5, 5, 5]","[7, 6, 5, 5]","[6, 6, 7, 6]","[4, 3, 4, 4]","[4, 4, 4, 4]"
2469,blade,5.25,4.0,4.75,7.0,6.5,2.75,4.25,"[5, 6, 5, 5]","[4, 4, 4, 4]","[4, 4, 6, 5]","[7, 7, 7, 7]","[7, 6, 6, 7]","[3, 2, 3, 3]","[4, 4, 4, 5]"
2470,nuts,3.0,4.75,4.25,6.75,6.0,1.75,4.0,"[3, 3, 3, 3]","[5, 5, 5, 4]","[4, 4, 4, 5]","[7, 6, 7, 7]","[6, 6, 6, 6]","[2, 1, 2, 2]","[4, 4, 4, 4]"
2471,couch (sofa),2.25,6.0,4.75,7.0,7.0,4.5,4.0,"[2, 3, 2, 2]","[6, 6, 6, 6]","[4, 5, 5, 5]","[7, 7, 7, 7]","[7, 7, 7, 7]","[5, 4, 4, 5]","[4, 4, 4, 4]"
2472,gardens,3.25,7.5,5.5,7.0,7.0,4.75,4.0,"[3, 4, 3, 3]","[7, 7, 8, 8]","[5, 5, 6, 6]","[7, 7, 7, 7]","[7, 7, 7, 7]","[5, 4, 5, 5]","[4, 4, 4, 4]"
2473,sister,3.75,7.0,5.0,6.5,7.0,3.75,2.5,"[4, 4, 3, 4]","[7, 7, 7, 7]","[5, 5, 5, 5]","[7, 6, 6, 7]","[7, 7, 7, 7]","[4, 3, 4, 4]","[4, 2, 2, 2]"
2474,clever,4.5,7.25,6.5,2.25,4.0,3.75,4.0,"[5, 5, 4, 4]","[7, 7, 7, 8]","[6, 6, 7, 7]","[3, 2, 2, 2]","[4, 4, 4, 4]","[4, 3, 4, 4]","[4, 4, 4, 4]"
2475,pheasant,2.75,5.75,4.5,7.0,6.75,3.25,4.0,"[3, 3, 2, 3]","[6, 5, 6, 6]","[4, 4, 5, 5]","[7, 7, 7, 7]","[7, 6, 7, 7]","[3, 3, 4, 3]","[4, 4, 4, 4]"
2476,lead,4.0,5.25,6.5,4.75,5.0,4.0,4.0,"[4, 4, 4, 4]","[6, 5, 6, 4]","[6, 6, 7, 7]","[6, 5, 4, 4]","[5, 5, 5, 5]","[4, 4, 4, 4]","[4, 4, 4, 4]"
2477,toddler,3.75,7.0,4.75,7.0,7.0,2.25,4.0,"[4, 4, 3, 4]","[7, 7, 7, 7]","[4, 5, 5, 5]","[7, 7, 7, 7]","[7, 7, 7, 7]","[2, 2, 2, 3]","[4, 4, 4, 4]"
2478,ruler (measure),2.5,5.0,5.25,7.0,6.75,2.25,4.0,"[3, 3, 2, 2]","[5, 5, 5, 5]","[5, 5, 6, 5]","[7, 7, 7, 7]","[7, 6, 7, 7]","[2, 2, 3, 2]","[4, 4, 4, 4]"
