Word,Auditory_mean,Gustatory_mean,Haptic_mean,Interoceptive_mean,Olfactory_mean,Visual_mean,Auditory_by_runs,Gustatory_by_runs,Haptic_by_runs,Interoceptive_by_runs,Olfactory_by_runs,Visual_by_runs,Foot/leg_mean,Hand/arm_mean,Torso_mean,Head_mean,Mouth/throat_mean,Foot/leg_by_runs,Hand/arm_by_runs,Torso_by_runs,Head_by_runs,Mouth/throat_by_runs
petrol,2.5,1.75,3,2.25,3.75,3,"[3.0, 2.0, 3.0, 2.0]","[3.0, 2.0, 0.0, 2.0]","[2.0, 3.0, 3.0, 4.0]","[2.0, 2.0, 2.0, 3.0]","[4.0, 4.0, 4.0, 3.0]","[3.0, 3.0, 3.0, 3.0]",3,2.5,2.5,2.5,0.5,"[3.0, 4.0, 2.0, 3.0]","[2.0, 2.0, 4.0, 2.0]","[2.0, 3.0, 3.0, 2.0]","[2.0, 3.0, 3.0, 2.0]","[0.0, 1.0, 0.0, 1.0]"
petty,2,0.5,2,2,1,2.75,"[2.0, 2.0, 2.0, 2.0]","[1.0, 0.0, 0.0, 1.0]","[2.0, 2.0, 2.0, 2.0]","[2.0, 2.0, 2.0, 2.0]","[2.0, 1.0, 0.0, 1.0]","[3.0, 4.0, 2.0, 2.0]",2.5,2.5,2,2.75,1,"[2.0, 2.0, 2.0, 4.0]","[3.0, 2.0, 2.0, 3.0]","[2.0, 2.0, 2.0, 2.0]","[3.0, 2.0, 2.0, 4.0]","[1.0, 1.0, 1.0, 1.0]"
phantom,3.25,0.75,2.75,2,1.5,3.75,"[2.0, 4.0, 3.0, 4.0]","[0.0, 1.0, 1.0, 1.0]","[3.0, 2.0, 3.0, 3.0]","[1.0, 2.0, 2.0, 3.0]","[2.0, 2.0, 1.0, 1.0]","[4.0, 4.0, 4.0, 3.0]",2.5,2,2.25,2.5,1,"[3.0, 1.0, 3.0, 3.0]","[2.0, 2.0, 3.0, 1.0]","[2.0, 2.0, 3.0, 2.0]","[2.0, 3.0, 2.0, 3.0]","[1.0, 1.0, 1.0, 1.0]"
pharmacist,2.25,0.5,2.5,2,1.75,3.25,"[2.0, 2.0, 3.0, 2.0]","[0.0, 1.0, 1.0, 0.0]","[2.0, 3.0, 2.0, 3.0]","[2.0, 2.0, 3.0, 1.0]","[2.0, 1.0, 2.0, 2.0]","[3.0, 3.0, 4.0, 3.0]",2.25,2.5,2.5,2.75,1.25,"[3.0, 2.0, 3.0, 1.0]","[3.0, 2.0, 3.0, 2.0]","[3.0, 2.0, 3.0, 2.0]","[2.0, 3.0, 2.0, 4.0]","[2.0, 1.0, 2.0, 0.0]"
pharmacy,2.25,0.75,2.5,2.75,2.25,3.25,"[3.0, 2.0, 2.0, 2.0]","[1.0, 2.0, 0.0, 0.0]","[3.0, 3.0, 2.0, 2.0]","[3.0, 3.0, 3.0, 2.0]","[1.0, 2.0, 4.0, 2.0]","[3.0, 3.0, 4.0, 3.0]",1.25,2,1.5,2.25,1.25,"[1.0, 1.0, 2.0, 1.0]","[1.0, 2.0, 2.0, 3.0]","[1.0, 1.0, 2.0, 2.0]","[1.0, 2.0, 2.0, 4.0]","[0.0, 2.0, 0.0, 3.0]"
phase,2.75,0.5,2.25,2.5,1.25,3.25,"[2.0, 4.0, 2.0, 3.0]","[0.0, 1.0, 1.0, 0.0]","[2.0, 2.0, 2.0, 3.0]","[3.0, 2.0, 2.0, 3.0]","[1.0, 1.0, 1.0, 2.0]","[3.0, 5.0, 3.0, 2.0]",2.25,2.5,2.25,2.75,0.5,"[2.0, 2.0, 3.0, 2.0]","[2.0, 2.0, 3.0, 3.0]","[2.0, 2.0, 3.0, 2.0]","[2.0, 2.0, 4.0, 3.0]","[0.0, 0.0, 1.0, 1.0]"
pheasant,2.75,1.25,3,2,2,3,"[2.0, 3.0, 3.0, 3.0]","[3.0, 0.0, 2.0, 0.0]","[2.0, 3.0, 4.0, 3.0]","[2.0, 2.0, 2.0, 2.0]","[2.0, 2.0, 3.0, 1.0]","[3.0, 3.0, 3.0, 3.0]",2.75,1.5,2.25,2,0.75,"[2.0, 3.0, 3.0, 3.0]","[1.0, 2.0, 1.0, 2.0]","[1.0, 2.0, 3.0, 3.0]","[2.0, 2.0, 2.0, 2.0]","[1.0, 1.0, 1.0, 0.0]"
phenomenal,2.25,0.25,1.25,1.25,1,3.75,"[3.0, 3.0, 1.0, 2.0]","[0.0, 1.0, 0.0, 0.0]","[1.0, 2.0, 1.0, 1.0]","[0.0, 2.0, 2.0, 1.0]","[1.0, 1.0, 1.0, 1.0]","[3.0, 4.0, 4.0, 4.0]",2.5,1.75,2.25,3,0.5,"[2.0, 2.0, 4.0, 2.0]","[1.0, 2.0, 2.0, 2.0]","[2.0, 2.0, 2.0, 3.0]","[3.0, 2.0, 4.0, 3.0]","[1.0, 0.0, 1.0, 0.0]"
phenomenon,2.5,1,2.75,2.25,1,4,"[2.0, 2.0, 3.0, 3.0]","[1.0, 1.0, 1.0, 1.0]","[3.0, 3.0, 3.0, 2.0]","[2.0, 3.0, 2.0, 2.0]","[1.0, 1.0, 1.0, 1.0]","[4.0, 4.0, 4.0, 4.0]",2.75,3.5,3,3.25,1,"[3.0, 3.0, 4.0, 1.0]","[4.0, 4.0, 4.0, 2.0]","[4.0, 3.0, 3.0, 2.0]","[4.0, 2.0, 3.0, 4.0]","[1.0, 0.0, 1.0, 2.0]"
philosophy,2,0.75,2.25,2,1.5,3,"[2.0, 2.0, 2.0, 2.0]","[1.0, 1.0, 1.0, 0.0]","[2.0, 3.0, 2.0, 2.0]","[2.0, 2.0, 2.0, 2.0]","[1.0, 2.0, 1.0, 2.0]","[3.0, 2.0, 3.0, 4.0]",1.75,2,2,3,1,"[1.0, 2.0, 2.0, 2.0]","[1.0, 3.0, 2.0, 2.0]","[1.0, 2.0, 3.0, 2.0]","[1.0, 4.0, 4.0, 3.0]","[0.0, 3.0, 0.0, 1.0]"
phone,4,0.5,2.75,2.5,2.25,3.75,"[3.0, 5.0, 4.0, 4.0]","[1.0, 1.0, 0.0, 0.0]","[2.0, 3.0, 2.0, 4.0]","[3.0, 2.0, 2.0, 3.0]","[2.0, 2.0, 2.0, 3.0]","[4.0, 3.0, 4.0, 4.0]",2.5,3.25,2.75,3.5,2.75,"[3.0, 2.0, 2.0, 3.0]","[4.0, 2.0, 3.0, 4.0]","[3.0, 2.0, 2.0, 4.0]","[3.0, 3.0, 4.0, 4.0]","[3.0, 2.0, 4.0, 2.0]"
photo,1.75,0.75,2.25,2,1,4.25,"[1.0, 2.0, 2.0, 2.0]","[0.0, 1.0, 1.0, 1.0]","[2.0, 2.0, 3.0, 2.0]","[2.0, 2.0, 2.0, 2.0]","[1.0, 1.0, 1.0, 1.0]","[5.0, 4.0, 4.0, 4.0]",1.75,2.5,1.75,2.75,0.5,"[4.0, 1.0, 1.0, 1.0]","[2.0, 4.0, 1.0, 3.0]","[2.0, 2.0, 1.0, 2.0]","[3.0, 3.0, 2.0, 3.0]","[1.0, 1.0, 0.0, 0.0]"
photographer,2.5,0.75,2.5,2,1,3.75,"[2.0, 2.0, 3.0, 3.0]","[1.0, 1.0, 1.0, 0.0]","[3.0, 2.0, 2.0, 3.0]","[1.0, 3.0, 2.0, 2.0]","[1.0, 1.0, 1.0, 1.0]","[3.0, 4.0, 4.0, 4.0]",1.5,2.25,1.75,2.5,0.5,"[1.0, 2.0, 2.0, 1.0]","[2.0, 3.0, 2.0, 2.0]","[1.0, 2.0, 3.0, 1.0]","[3.0, 3.0, 3.0, 1.0]","[0.0, 1.0, 1.0, 0.0]"
phrase,3,0.5,2.25,1.5,1,3.75,"[3.0, 3.0, 3.0, 3.0]","[0.0, 1.0, 1.0, 0.0]","[2.0, 2.0, 3.0, 2.0]","[0.0, 2.0, 2.0, 2.0]","[1.0, 1.0, 1.0, 1.0]","[4.0, 4.0, 3.0, 4.0]",1.5,2.25,2.25,3.25,1,"[1.0, 2.0, 1.0, 2.0]","[1.0, 3.0, 2.0, 3.0]","[1.0, 2.0, 3.0, 3.0]","[3.0, 3.0, 4.0, 3.0]","[1.0, 1.0, 0.0, 2.0]"
physical,2.25,1.25,4.25,4.25,1.5,3.5,"[2.0, 3.0, 2.0, 2.0]","[1.0, 1.0, 1.0, 2.0]","[4.0, 4.0, 4.0, 5.0]","[4.0, 4.0, 4.0, 5.0]","[1.0, 2.0, 1.0, 2.0]","[5.0, 3.0, 3.0, 3.0]",4.25,3.25,3.25,3,1.5,"[4.0, 5.0, 4.0, 4.0]","[4.0, 4.0, 3.0, 2.0]","[3.0, 5.0, 3.0, 2.0]","[3.0, 3.0, 3.0, 3.0]","[1.0, 2.0, 2.0, 1.0]"
physician,3.5,1,3.75,3.5,2,3.25,"[3.0, 4.0, 4.0, 3.0]","[1.0, 2.0, 0.0, 1.0]","[4.0, 4.0, 4.0, 3.0]","[4.0, 4.0, 3.0, 3.0]","[2.0, 2.0, 2.0, 2.0]","[3.0, 3.0, 3.0, 4.0]",3.5,3.5,2.75,2.75,1.75,"[4.0, 4.0, 4.0, 2.0]","[3.0, 3.0, 4.0, 4.0]","[3.0, 3.0, 3.0, 2.0]","[2.0, 4.0, 2.0, 3.0]","[1.0, 1.0, 4.0, 1.0]"
physics,2.75,0.25,1.75,1.75,1.25,4,"[3.0, 4.0, 2.0, 2.0]","[1.0, 0.0, 0.0, 0.0]","[2.0, 2.0, 2.0, 1.0]","[2.0, 2.0, 2.0, 1.0]","[1.0, 1.0, 1.0, 2.0]","[4.0, 4.0, 4.0, 4.0]",2,1.75,2.75,2.75,0.5,"[1.0, 4.0, 2.0, 1.0]","[2.0, 2.0, 3.0, 0.0]","[3.0, 3.0, 4.0, 1.0]","[4.0, 2.0, 3.0, 2.0]","[1.0, 0.0, 1.0, 0.0]"
pianist,4,1,3.5,2.5,1.5,3.5,"[4.0, 4.0, 4.0, 4.0]","[2.0, 1.0, 0.0, 1.0]","[4.0, 4.0, 4.0, 2.0]","[3.0, 2.0, 3.0, 2.0]","[2.0, 2.0, 1.0, 1.0]","[3.0, 3.0, 4.0, 4.0]",3.5,3.75,2.75,2.25,1.25,"[4.0, 4.0, 4.0, 2.0]","[3.0, 4.0, 4.0, 4.0]","[3.0, 3.0, 3.0, 2.0]","[2.0, 2.0, 2.0, 3.0]","[1.0, 1.0, 2.0, 1.0]"
piano,3.25,1.25,4,2.5,1.75,3.5,"[4.0, 1.0, 4.0, 4.0]","[1.0, 4.0, 0.0, 0.0]","[4.0, 3.0, 4.0, 5.0]","[3.0, 2.0, 3.0, 2.0]","[1.0, 3.0, 2.0, 1.0]","[3.0, 3.0, 4.0, 4.0]",3,3,2.25,3,0,"[2.0, 4.0, 3.0, 3.0]","[2.0, 3.0, 2.0, 5.0]","[2.0, 2.0, 2.0, 3.0]","[2.0, 3.0, 3.0, 4.0]","[0.0, 0.0, 0.0, 0.0]"
pick,1.75,0.5,4,3,1.5,2.75,"[2.0, 1.0, 2.0, 2.0]","[1.0, 0.0, 1.0, 0.0]","[4.0, 4.0, 4.0, 4.0]","[3.0, 3.0, 3.0, 3.0]","[1.0, 2.0, 2.0, 1.0]","[2.0, 3.0, 3.0, 3.0]",2.5,3,2,2.25,0.5,"[2.0, 2.0, 3.0, 3.0]","[3.0, 3.0, 4.0, 2.0]","[2.0, 2.0, 2.0, 2.0]","[2.0, 3.0, 2.0, 2.0]","[0.0, 1.0, 0.0, 1.0]"
picket,2.5,0.75,3.5,2.25,1.5,3.25,"[2.0, 3.0, 3.0, 2.0]","[2.0, 0.0, 0.0, 1.0]","[3.0, 4.0, 3.0, 4.0]","[2.0, 2.0, 2.0, 3.0]","[2.0, 1.0, 2.0, 1.0]","[3.0, 3.0, 4.0, 3.0]",3.25,3,3,2.25,1.5,"[4.0, 2.0, 4.0, 3.0]","[3.0, 2.0, 4.0, 3.0]","[3.0, 3.0, 3.0, 3.0]","[2.0, 3.0, 2.0, 2.0]","[1.0, 2.0, 1.0, 2.0]"
pickle,2,5,3.5,2.75,3.75,2.75,"[2.0, 2.0, 2.0, 2.0]","[5.0, 5.0, 5.0, 5.0]","[3.0, 4.0, 3.0, 4.0]","[3.0, 2.0, 3.0, 3.0]","[4.0, 4.0, 4.0, 3.0]","[2.0, 3.0, 3.0, 3.0]",2.5,2.25,2,2,0.25,"[3.0, 1.0, 3.0, 3.0]","[2.0, 2.0, 2.0, 3.0]","[2.0, 2.0, 2.0, 2.0]","[2.0, 2.0, 2.0, 2.0]","[0.0, 0.0, 1.0, 0.0]"
picture,2.25,0.5,3,2,1.25,3.75,"[2.0, 2.0, 3.0, 2.0]","[1.0, 0.0, 0.0, 1.0]","[3.0, 3.0, 3.0, 3.0]","[2.0, 1.0, 2.0, 3.0]","[2.0, 1.0, 1.0, 1.0]","[4.0, 4.0, 4.0, 3.0]",2,2.75,2.25,3.25,1,"[1.0, 2.0, 3.0, 2.0]","[4.0, 2.0, 3.0, 2.0]","[2.0, 2.0, 2.0, 3.0]","[4.0, 3.0, 3.0, 3.0]","[1.0, 1.0, 1.0, 1.0]"
pie,2.25,4.5,4,3.25,3.75,3,"[2.0, 2.0, 2.0, 3.0]","[4.0, 5.0, 4.0, 5.0]","[4.0, 4.0, 4.0, 4.0]","[3.0, 3.0, 4.0, 3.0]","[4.0, 4.0, 4.0, 3.0]","[3.0, 3.0, 3.0, 3.0]",2.75,3,2.75,2,1,"[2.0, 2.0, 3.0, 4.0]","[2.0, 3.0, 4.0, 3.0]","[2.0, 3.0, 3.0, 3.0]","[2.0, 2.0, 2.0, 2.0]","[0.0, 1.0, 1.0, 2.0]"
piece,2,0.5,3.25,2.5,1.5,3.5,"[2.0, 2.0, 2.0, 2.0]","[1.0, 0.0, 1.0, 0.0]","[3.0, 3.0, 3.0, 4.0]","[2.0, 2.0, 3.0, 3.0]","[1.0, 2.0, 1.0, 2.0]","[4.0, 3.0, 3.0, 4.0]",2.5,2.5,2.25,2.75,1,"[3.0, 2.0, 2.0, 3.0]","[3.0, 2.0, 2.0, 3.0]","[3.0, 2.0, 2.0, 2.0]","[2.0, 2.0, 3.0, 4.0]","[1.0, 1.0, 1.0, 1.0]"
pier,2,1,3.75,2,1.5,3.5,"[2.0, 2.0, 2.0, 2.0]","[2.0, 1.0, 0.0, 1.0]","[4.0, 3.0, 4.0, 4.0]","[2.0, 2.0, 2.0, 2.0]","[2.0, 2.0, 1.0, 1.0]","[3.0, 4.0, 4.0, 3.0]",3,2.5,2.75,3,0.5,"[2.0, 4.0, 3.0, 3.0]","[2.0, 2.0, 4.0, 2.0]","[2.0, 3.0, 3.0, 3.0]","[2.0, 3.0, 4.0, 3.0]","[0.0, 1.0, 0.0, 1.0]"
pig,2.5,3,3.5,3,2.5,2.5,"[3.0, 3.0, 2.0, 2.0]","[2.0, 2.0, 4.0, 4.0]","[4.0, 3.0, 4.0, 3.0]","[3.0, 3.0, 3.0, 3.0]","[2.0, 3.0, 3.0, 2.0]","[3.0, 3.0, 2.0, 2.0]",3,2.75,2.5,2.25,0.75,"[2.0, 3.0, 4.0, 3.0]","[2.0, 3.0, 3.0, 3.0]","[2.0, 2.0, 3.0, 3.0]","[2.0, 3.0, 2.0, 2.0]","[2.0, 0.0, 1.0, 0.0]"
pigeon,2.75,1.25,3.25,2.5,2,3.75,"[3.0, 3.0, 2.0, 3.0]","[1.0, 1.0, 1.0, 2.0]","[3.0, 3.0, 3.0, 4.0]","[2.0, 2.0, 3.0, 3.0]","[2.0, 2.0, 2.0, 2.0]","[4.0, 3.0, 4.0, 4.0]",2,1.75,1.75,2.25,0.75,"[1.0, 2.0, 2.0, 3.0]","[2.0, 1.0, 2.0, 2.0]","[2.0, 1.0, 2.0, 2.0]","[2.0, 2.0, 2.0, 3.0]","[1.0, 0.0, 1.0, 1.0]"
pile,1.75,1,3.75,2.25,1.5,3,"[2.0, 2.0, 1.0, 2.0]","[1.0, 1.0, 0.0, 2.0]","[3.0, 4.0, 4.0, 4.0]","[2.0, 2.0, 2.0, 3.0]","[2.0, 1.0, 1.0, 2.0]","[2.0, 3.0, 3.0, 4.0]",3,2.75,2,2.5,0.25,"[5.0, 3.0, 2.0, 2.0]","[3.0, 2.0, 2.0, 4.0]","[2.0, 2.0, 2.0, 2.0]","[3.0, 2.0, 3.0, 2.0]","[0.0, 1.0, 0.0, 0.0]"
pill,2,2.5,3,2.75,1.75,1.75,"[1.0, 2.0, 3.0, 2.0]","[3.0, 3.0, 2.0, 2.0]","[2.0, 3.0, 3.0, 4.0]","[3.0, 2.0, 2.0, 4.0]","[1.0, 2.0, 1.0, 3.0]","[2.0, 2.0, 2.0, 1.0]",2,2.5,2.25,2.25,2,"[2.0, 1.0, 2.0, 3.0]","[2.0, 3.0, 3.0, 2.0]","[2.0, 2.0, 3.0, 2.0]","[2.0, 2.0, 3.0, 2.0]","[0.0, 2.0, 4.0, 2.0]"
pillow,2,0.25,4.25,2.75,2,3.25,"[2.0, 2.0, 2.0, 2.0]","[0.0, 1.0, 0.0, 0.0]","[4.0, 4.0, 4.0, 5.0]","[3.0, 2.0, 3.0, 3.0]","[2.0, 2.0, 2.0, 2.0]","[3.0, 3.0, 4.0, 3.0]",3,2.5,2.75,2.75,0.5,"[2.0, 2.0, 4.0, 4.0]","[2.0, 2.0, 3.0, 3.0]","[2.0, 3.0, 2.0, 4.0]","[2.0, 2.0, 3.0, 4.0]","[0.0, 1.0, 0.0, 1.0]"
pilot,3,0.5,2.75,2,1,3.5,"[4.0, 3.0, 2.0, 3.0]","[1.0, 0.0, 1.0, 0.0]","[3.0, 1.0, 3.0, 4.0]","[2.0, 2.0, 2.0, 2.0]","[1.0, 1.0, 1.0, 1.0]","[3.0, 4.0, 3.0, 4.0]",3.5,2.75,2.5,2.75,0.5,"[4.0, 3.0, 3.0, 4.0]","[2.0, 4.0, 2.0, 3.0]","[3.0, 2.0, 3.0, 2.0]","[3.0, 2.0, 3.0, 3.0]","[0.0, 0.0, 2.0, 0.0]"
pimp,2,0.25,2.25,2.5,1,2.5,"[2.0, 2.0, 2.0, 2.0]","[0.0, 1.0, 0.0, 0.0]","[2.0, 2.0, 2.0, 3.0]","[2.0, 3.0, 3.0, 2.0]","[0.0, 1.0, 2.0, 1.0]","[1.0, 3.0, 3.0, 3.0]",2.25,2.75,2,2.5,0.5,"[1.0, 4.0, 2.0, 2.0]","[2.0, 3.0, 2.0, 4.0]","[2.0, 2.0, 2.0, 2.0]","[2.0, 3.0, 2.0, 3.0]","[0.0, 0.0, 0.0, 2.0]"
pimple,2,0.75,4.25,3.25,1.75,2.5,"[2.0, 2.0, 2.0, 2.0]","[1.0, 1.0, 1.0, 0.0]","[4.0, 4.0, 5.0, 4.0]","[3.0, 3.0, 4.0, 3.0]","[2.0, 2.0, 1.0, 2.0]","[2.0, 3.0, 3.0, 2.0]",2.5,2.25,2.25,2.5,1.75,"[2.0, 1.0, 3.0, 4.0]","[3.0, 2.0, 2.0, 2.0]","[2.0, 2.0, 2.0, 3.0]","[3.0, 2.0, 2.0, 3.0]","[2.0, 3.0, 1.0, 1.0]"
pin,2.5,0.25,4.25,2,1.75,3.75,"[2.0, 2.0, 3.0, 3.0]","[1.0, 0.0, 0.0, 0.0]","[4.0, 4.0, 4.0, 5.0]","[1.0, 2.0, 3.0, 2.0]","[2.0, 1.0, 2.0, 2.0]","[3.0, 4.0, 4.0, 4.0]",2.5,3,2,2.75,1.5,"[3.0, 2.0, 3.0, 2.0]","[4.0, 3.0, 2.0, 3.0]","[2.0, 1.0, 2.0, 3.0]","[3.0, 3.0, 2.0, 3.0]","[3.0, 1.0, 1.0, 1.0]"
pinch,1.5,1.25,4.25,3.5,1.75,2.5,"[1.0, 1.0, 2.0, 2.0]","[2.0, 3.0, 0.0, 0.0]","[4.0, 5.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 2.0]","[2.0, 2.0, 2.0, 1.0]","[2.0, 2.0, 3.0, 3.0]",3.75,3.75,2.75,2.5,0.5,"[3.0, 4.0, 4.0, 4.0]","[3.0, 4.0, 3.0, 5.0]","[3.0, 3.0, 2.0, 3.0]","[2.0, 3.0, 2.0, 3.0]","[0.0, 0.0, 0.0, 2.0]"
pine,2.25,1.5,3.75,2.5,3,4,"[2.0, 2.0, 3.0, 2.0]","[1.0, 2.0, 2.0, 1.0]","[4.0, 4.0, 4.0, 3.0]","[3.0, 2.0, 3.0, 2.0]","[3.0, 2.0, 3.0, 4.0]","[4.0, 4.0, 4.0, 4.0]",2.5,2.25,2.25,2,0.5,"[3.0, 4.0, 2.0, 1.0]","[2.0, 3.0, 2.0, 2.0]","[2.0, 3.0, 2.0, 2.0]","[1.0, 2.0, 3.0, 2.0]","[1.0, 1.0, 0.0, 0.0]"
pineapple,2,4.5,3.5,3.25,4,3.5,"[2.0, 2.0, 2.0, 2.0]","[4.0, 4.0, 5.0, 5.0]","[3.0, 4.0, 4.0, 3.0]","[4.0, 3.0, 3.0, 3.0]","[4.0, 4.0, 4.0, 4.0]","[3.0, 4.0, 3.0, 4.0]",1.25,2,1.75,2,1,"[1.0, 0.0, 2.0, 2.0]","[2.0, 1.0, 3.0, 2.0]","[1.0, 1.0, 2.0, 3.0]","[2.0, 0.0, 3.0, 3.0]","[2.0, 0.0, 2.0, 0.0]"
pink,1.5,2.25,3.5,2.25,2,3.75,"[2.0, 2.0, 1.0, 1.0]","[4.0, 0.0, 3.0, 2.0]","[4.0, 5.0, 3.0, 2.0]","[3.0, 2.0, 2.0, 2.0]","[2.0, 1.0, 3.0, 2.0]","[4.0, 3.0, 4.0, 4.0]",2.5,1.75,2.25,2.5,0,"[4.0, 1.0, 2.0, 3.0]","[1.0, 2.0, 2.0, 2.0]","[2.0, 3.0, 2.0, 2.0]","[3.0, 2.0, 2.0, 3.0]","[0.0, 0.0, 0.0, 0.0]"
pint,2,3,3.25,2.25,2.25,2.75,"[2.0, 2.0, 2.0, 2.0]","[4.0, 1.0, 4.0, 3.0]","[4.0, 3.0, 3.0, 3.0]","[2.0, 2.0, 3.0, 2.0]","[3.0, 2.0, 2.0, 2.0]","[3.0, 3.0, 2.0, 3.0]",2.5,2.5,2,2.25,0.75,"[3.0, 2.0, 3.0, 2.0]","[2.0, 2.0, 2.0, 4.0]","[2.0, 1.0, 2.0, 3.0]","[2.0, 3.0, 2.0, 2.0]","[1.0, 0.0, 1.0, 1.0]"
pioneer,1.75,0.5,2.25,2.25,1,3.5,"[2.0, 2.0, 2.0, 1.0]","[0.0, 0.0, 1.0, 1.0]","[4.0, 1.0, 2.0, 2.0]","[2.0, 2.0, 3.0, 2.0]","[1.0, 1.0, 1.0, 1.0]","[4.0, 3.0, 4.0, 3.0]",2.5,2.25,2.5,3,0,"[4.0, 2.0, 2.0, 2.0]","[2.0, 3.0, 3.0, 1.0]","[3.0, 3.0, 2.0, 2.0]","[4.0, 2.0, 3.0, 3.0]","[0.0, 0.0, 0.0, 0.0]"
pipe,2,1,3.5,2.75,2,3.5,"[2.0, 2.0, 2.0, 2.0]","[0.0, 0.0, 2.0, 2.0]","[4.0, 3.0, 4.0, 3.0]","[3.0, 3.0, 3.0, 2.0]","[2.0, 2.0, 2.0, 2.0]","[4.0, 3.0, 4.0, 3.0]",2.75,2.25,2.5,2.5,0,"[4.0, 2.0, 2.0, 3.0]","[2.0, 2.0, 3.0, 2.0]","[3.0, 3.0, 2.0, 2.0]","[3.0, 1.0, 3.0, 3.0]","[0.0, 0.0, 0.0, 0.0]"
pistol,3.5,1.25,3.25,2.25,1.5,3,"[4.0, 3.0, 4.0, 3.0]","[1.0, 0.0, 2.0, 2.0]","[4.0, 2.0, 3.0, 4.0]","[2.0, 2.0, 2.0, 3.0]","[1.0, 1.0, 2.0, 2.0]","[2.0, 2.0, 4.0, 4.0]",2.25,2.75,2.25,2,0.25,"[2.0, 1.0, 2.0, 4.0]","[3.0, 2.0, 3.0, 3.0]","[2.0, 2.0, 2.0, 3.0]","[1.0, 3.0, 2.0, 2.0]","[0.0, 1.0, 0.0, 0.0]"
piston,3.75,0.5,3.25,2.5,1.5,2.75,"[4.0, 3.0, 4.0, 4.0]","[0.0, 1.0, 1.0, 0.0]","[1.0, 4.0, 4.0, 4.0]","[2.0, 3.0, 3.0, 2.0]","[1.0, 2.0, 2.0, 1.0]","[3.0, 2.0, 3.0, 3.0]",3.75,2.5,2.75,2.75,1.25,"[4.0, 3.0, 4.0, 4.0]","[3.0, 2.0, 2.0, 3.0]","[3.0, 2.0, 3.0, 3.0]","[2.0, 4.0, 3.0, 2.0]","[1.0, 1.0, 1.0, 2.0]"
pitch,4,0.5,2.25,2,1.75,3,"[5.0, 2.0, 5.0, 4.0]","[1.0, 0.0, 0.0, 1.0]","[1.0, 4.0, 2.0, 2.0]","[1.0, 3.0, 2.0, 2.0]","[1.0, 3.0, 2.0, 1.0]","[2.0, 4.0, 3.0, 3.0]",2.25,2.5,2,1.75,0.5,"[2.0, 4.0, 3.0, 0.0]","[3.0, 4.0, 3.0, 0.0]","[3.0, 3.0, 2.0, 0.0]","[3.0, 2.0, 2.0, 0.0]","[0.0, 1.0, 1.0, 0.0]"
pitiful,2.25,0.5,2.75,2.5,1.5,2.75,"[3.0, 2.0, 2.0, 2.0]","[1.0, 0.0, 1.0, 0.0]","[3.0, 1.0, 3.0, 4.0]","[3.0, 2.0, 3.0, 2.0]","[2.0, 1.0, 2.0, 1.0]","[3.0, 3.0, 2.0, 3.0]",1.75,1.25,2,2,0.25,"[2.0, 1.0, 2.0, 2.0]","[1.0, 2.0, 1.0, 1.0]","[2.0, 2.0, 2.0, 2.0]","[2.0, 2.0, 2.0, 2.0]","[0.0, 0.0, 1.0, 0.0]"
pity,3,0.75,2.75,3.25,1.75,2.75,"[4.0, 3.0, 3.0, 2.0]","[1.0, 1.0, 1.0, 0.0]","[3.0, 2.0, 4.0, 2.0]","[3.0, 3.0, 4.0, 3.0]","[2.0, 2.0, 1.0, 2.0]","[2.0, 3.0, 2.0, 4.0]",1.75,1.5,1.75,2,0.75,"[2.0, 1.0, 2.0, 2.0]","[1.0, 2.0, 1.0, 2.0]","[2.0, 1.0, 2.0, 2.0]","[1.0, 2.0, 2.0, 3.0]","[0.0, 1.0, 1.0, 1.0]"
pizza,2.25,4.75,4,4,3.75,3.75,"[3.0, 2.0, 2.0, 2.0]","[5.0, 4.0, 5.0, 5.0]","[5.0, 3.0, 4.0, 4.0]","[5.0, 4.0, 4.0, 3.0]","[4.0, 3.0, 4.0, 4.0]","[5.0, 3.0, 3.0, 4.0]",2.75,2.75,2,2.25,2.75,"[4.0, 3.0, 3.0, 1.0]","[3.0, 2.0, 3.0, 3.0]","[2.0, 1.0, 3.0, 2.0]","[2.0, 0.0, 3.0, 4.0]","[1.0, 5.0, 2.0, 3.0]"
plain,1.75,1,2.75,2,1.5,3,"[2.0, 2.0, 1.0, 2.0]","[1.0, 1.0, 0.0, 2.0]","[3.0, 2.0, 3.0, 3.0]","[1.0, 2.0, 2.0, 3.0]","[2.0, 1.0, 1.0, 2.0]","[2.0, 3.0, 3.0, 4.0]",2,2,1.75,2.5,0.25,"[5.0, 1.0, 1.0, 1.0]","[3.0, 1.0, 2.0, 2.0]","[2.0, 1.0, 2.0, 2.0]","[4.0, 1.0, 3.0, 2.0]","[0.0, 1.0, 0.0, 0.0]"
